employee_id,snapshot_date,department,satisfaction_score,absenteeism_days,attrition_flag,anomaly_flag
282,2026-02-01,HR,3.51,6,False,False
283,2026-02-01,Finance,2.72,9,False,False
284,2026-02-01,HR,2.6,4,False,False
285,2026-02-01,HR,2.79,9,False,False
286,2026-02-01,Operations,2.69,5,False,False
287,2026-02-01,Engineering,3.0,7,False,False
288,2026-02-01,HR,3.46,1,False,False
289,2026-02-01,HR,3.56,3,False,False
290,2026-02-01,HR,3.22,5,False,False
291,2026-02-01,Operations,3.69,4,False,False
292,2026-02-01,Sales,2.95,4,False,False
293,2026-02-01,Operations,3.63,2,False,False
294,2026-02-01,Sales,3.33,7,False,False
295,2026-02-01,HR,3.13,1,False,False
296,2026-02-01,HR,2.64,2,False,False
297,2026-02-01,Operations,4.37,2,False,False
298,2026-02-01,HR,3.18,4,False,False
299,2026-02-01,Sales,2.93,3,False,False
300,2026-02-01,Engineering,3.98,3,False,False
301,2026-02-01,Sales,1.58,2,False,False
302,2026-02-01,Operations,1.97,6,False,False
303,2026-02-01,Engineering,3.78,5,False,False
304,2026-02-01,Operations,3.55,1,False,False
305,2026-02-01,HR,3.45,0,False,False
306,2026-02-01,Engineering,2.84,4,False,False
307,2026-02-01,Sales,3.39,2,False,False
308,2026-02-01,HR,3.72,5,False,False
309,2026-02-01,Sales,3.5,2,False,False
310,2026-02-01,Engineering,4.0,0,False,False
311,2026-02-01,Finance,2.47,2,False,False
312,2026-02-01,Finance,3.45,2,False,False
313,2026-02-01,Engineering,2.54,6,False,False
314,2026-02-01,Sales,3.03,2,False,False
315,2026-02-01,Sales,4.0,5,False,False
316,2026-02-01,Finance,2.73,4,False,False
317,2026-02-01,Finance,2.53,5,False,False
318,2026-02-01,Finance,2.46,3,False,False
319,2026-02-01,Operations,3.07,3,False,False
320,2026-02-01,Finance,3.71,1,False,False
321,2026-02-01,Sales,1.58,3,False,False
322,2026-02-01,Engineering,3.89,3,False,False
323,2026-02-01,Finance,3.35,6,False,False
324,2026-02-01,Operations,3.14,2,False,False
325,2026-02-01,Operations,2.03,6,False,False
326,2026-02-01,Sales,2.19,10,False,False
327,2026-02-01,Sales,3.84,3,False,False
328,2026-02-01,Engineering,2.25,3,False,False
329,2026-02-01,Engineering,3.5,2,False,False
330,2026-02-01,HR,2.08,3,False,False
331,2026-02-01,HR,3.34,4,False,False
332,2026-02-01,Sales,2.56,6,False,False
333,2026-02-01,Sales,3.35,4,False,False
334,2026-02-01,Operations,3.04,2,False,False
335,2026-02-01,HR,4.26,1,False,False
336,2026-02-01,Operations,3.27,2,False,False
337,2026-02-01,Operations,3.58,3,False,False
338,2026-02-01,Sales,1.99,2,False,False
339,2026-02-01,Sales,3.1,1,False,False
340,2026-02-01,Operations,3.05,7,False,False
341,2026-02-01,Finance,2.93,2,False,False
342,2026-02-01,Sales,3.21,1,False,False
343,2026-02-01,Finance,2.65,6,False,False
344,2026-02-01,HR,2.64,2,False,False
345,2026-02-01,Operations,3.29,2,False,False
346,2026-02-01,Sales,2.8,3,False,False
347,2026-02-01,Operations,2.12,5,False,False
348,2026-02-01,Operations,2.61,0,False,False
349,2026-02-01,Engineering,3.95,0,False,False
350,2026-02-01,Engineering,2.6,5,False,False
351,2026-02-01,HR,3.08,6,False,False
352,2026-02-01,Engineering,4.02,3,False,False
353,2026-02-01,Sales,3.73,2,False,False
354,2026-02-01,HR,3.04,2,False,False
355,2026-02-01,Operations,3.9,6,False,False
356,2026-02-01,Operations,3.65,3,False,False
357,2026-02-01,Engineering,3.48,0,False,False
358,2026-02-01,Operations,3.9,4,False,False
359,2026-02-01,Engineering,3.44,2,False,False
360,2026-02-01,Finance,3.07,1,False,False
361,2026-02-01,Operations,3.64,1,False,False
362,2026-02-01,Operations,3.96,0,False,False
363,2026-02-01,Sales,2.63,5,False,False
364,2026-02-01,Operations,2.9,7,False,False
365,2026-02-01,Engineering,5.0,1,False,False
366,2026-02-01,HR,3.52,0,False,False
367,2026-02-01,HR,2.97,2,False,False
368,2026-02-01,Sales,3.9,3,False,False
369,2026-02-01,Engineering,3.32,3,False,False
370,2026-02-01,Finance,2.52,4,False,False
371,2026-02-01,Sales,3.21,1,False,False
372,2026-02-01,Finance,2.19,7,False,False
373,2026-02-01,HR,2.82,5,False,False
374,2026-02-01,Sales,3.81,2,False,False
375,2026-02-01,Operations,3.54,3,False,False
376,2026-02-01,Engineering,3.19,2,False,False
377,2026-02-01,Finance,3.29,2,False,False
378,2026-02-01,Finance,3.06,2,False,False
379,2026-02-01,Sales,3.04,2,False,False
380,2026-02-01,Sales,3.06,4,False,False
381,2026-02-01,Engineering,3.36,5,False,False
382,2026-02-01,Operations,2.73,4,False,False
383,2026-02-01,Operations,3.45,3,False,False
384,2026-02-01,Sales,2.71,1,False,False
385,2026-02-01,Engineering,3.85,0,False,False
386,2026-02-01,Engineering,3.03,1,False,False
387,2026-02-01,Engineering,3.46,2,False,False
388,2026-02-01,Operations,3.45,4,False,False
389,2026-02-01,Operations,3.11,5,False,False
390,2026-02-01,Engineering,2.4,6,False,False
391,2026-02-01,Finance,3.13,3,False,False
392,2026-02-01,Engineering,3.98,1,False,False
393,2026-02-01,Sales,2.22,1,False,False
394,2026-02-01,HR,3.48,3,False,False
395,2026-02-01,Finance,3.65,6,False,False
396,2026-02-01,Operations,3.51,0,False,False
397,2026-02-01,Engineering,3.51,0,False,False
398,2026-02-01,Engineering,3.11,3,False,False
399,2026-02-01,Sales,3.68,4,False,False
400,2026-02-01,Sales,3.87,4,False,False
401,2026-02-01,Operations,1.31,4,False,False
402,2026-02-01,Finance,2.5,2,False,False
403,2026-02-01,Sales,2.48,4,False,False
404,2026-02-01,Operations,2.49,3,False,False
405,2026-02-01,HR,3.09,2,False,False
406,2026-02-01,HR,3.86,3,False,False
407,2026-02-01,HR,2.45,6,False,False
408,2026-02-01,Engineering,2.99,3,False,False
409,2026-02-01,Operations,2.45,3,False,False
410,2026-02-01,Engineering,2.44,2,False,False
411,2026-02-01,Engineering,4.23,3,False,False
412,2026-02-01,Sales,2.57,7,False,False
413,2026-02-01,Sales,3.29,0,False,False
414,2026-02-01,Engineering,2.97,2,False,False
415,2026-02-01,Engineering,4.5,0,False,False
416,2026-02-01,Finance,3.41,3,False,False
417,2026-02-01,Operations,3.0,5,False,False
418,2026-02-01,Engineering,3.94,2,False,False
419,2026-02-01,Sales,2.17,3,False,False
420,2026-02-01,HR,3.79,1,False,False
421,2026-02-01,Operations,3.24,2,False,False
422,2026-02-01,Finance,3.13,5,False,False
423,2026-02-01,Finance,3.04,5,False,False
424,2026-02-01,HR,2.31,7,False,False
425,2026-02-01,HR,3.16,2,False,False
426,2026-02-01,Engineering,4.05,2,False,False
427,2026-02-01,Operations,3.23,1,False,False
428,2026-02-01,Operations,2.98,3,False,False
429,2026-02-01,Engineering,3.52,3,False,False
430,2026-02-01,Finance,3.06,2,False,False
431,2026-02-01,Engineering,4.62,2,False,False
432,2026-02-01,Finance,2.71,6,False,False
433,2026-02-01,Operations,3.54,3,False,False
434,2026-02-01,Engineering,4.25,0,False,False
435,2026-02-01,HR,2.55,4,False,False
436,2026-02-01,Engineering,4.94,1,False,False
437,2026-02-01,HR,3.16,2,False,False
438,2026-02-01,Operations,3.28,3,False,False
439,2026-02-01,Engineering,3.15,4,False,False
440,2026-02-01,Sales,3.12,4,False,False
441,2026-02-01,Operations,3.04,0,False,False
442,2026-02-01,Sales,3.35,5,False,False
443,2026-02-01,Engineering,4.5,1,False,False
444,2026-02-01,HR,3.19,0,False,False
445,2026-02-01,HR,2.36,3,False,False
446,2026-02-01,Finance,3.18,2,False,False
447,2026-02-01,Sales,4.09,1,False,False
448,2026-02-01,Operations,3.16,1,False,False
449,2026-02-01,HR,3.79,2,False,False
450,2026-02-01,Sales,2.77,5,False,False
451,2026-02-01,Operations,2.23,8,False,False
452,2026-02-01,Operations,2.55,1,False,False
453,2026-02-01,HR,2.46,2,False,False
454,2026-02-01,Engineering,3.44,3,False,False
455,2026-02-01,HR,3.17,1,False,False
456,2026-02-01,HR,2.89,2,False,False
457,2026-02-01,Engineering,1.75,2,False,False
458,2026-02-01,Finance,2.84,6,False,False
459,2026-02-01,Operations,4.37,3,False,False
460,2026-02-01,Engineering,2.9,0,False,False
461,2026-02-01,Finance,2.91,3,False,False
462,2026-02-01,Engineering,2.68,2,False,False
463,2026-02-01,Finance,4.23,1,False,False
464,2026-02-01,HR,2.71,6,False,False
465,2026-02-01,Engineering,4.03,3,False,False
466,2026-02-01,Operations,4.39,4,False,False
467,2026-02-01,Engineering,3.86,3,False,False
468,2026-02-01,HR,2.84,3,False,False
469,2026-02-01,Engineering,3.08,1,False,False
470,2026-02-01,Operations,2.42,3,False,False
471,2026-02-01,Finance,3.12,2,False,False
472,2026-02-01,Operations,2.93,2,False,False
473,2026-02-01,HR,2.6,5,False,False
474,2026-02-01,HR,3.94,2,False,False
475,2026-02-01,Finance,3.02,1,False,False
476,2026-02-01,Finance,4.12,3,False,False
477,2026-02-01,Operations,2.83,7,False,False
478,2026-02-01,Engineering,4.29,2,False,False
479,2026-02-01,Finance,3.28,0,False,False
480,2026-02-01,Engineering,4.21,1,False,False
481,2026-02-01,Sales,2.85,4,False,False
482,2026-02-01,Operations,3.03,4,False,False
483,2026-02-01,Sales,3.36,4,False,False
484,2026-02-01,Finance,3.93,2,False,False
485,2026-02-01,HR,3.01,0,False,False
486,2026-02-01,Sales,2.45,2,False,False
487,2026-02-01,Sales,2.53,1,False,False
488,2026-02-01,HR,2.06,2,False,False
489,2026-02-01,Finance,2.19,1,False,False
490,2026-02-01,Finance,3.62,4,False,False
491,2026-02-01,Operations,3.5,5,False,False
492,2026-02-01,Operations,3.07,2,False,False
493,2026-02-01,Finance,1.75,3,False,False
494,2026-02-01,Finance,3.01,1,False,False
495,2026-02-01,Sales,2.98,1,False,False
496,2026-02-01,HR,4.24,1,False,False
497,2026-02-01,Engineering,2.45,4,False,False
498,2026-02-01,Sales,2.84,4,False,False
499,2026-02-01,Operations,4.51,2,False,False
500,2026-02-01,HR,3.18,5,False,False
1,2026-03-01,Engineering,2.34,4,False,False
2,2026-03-01,Finance,3.45,4,False,False
3,2026-03-01,Finance,4.05,1,False,False
4,2026-03-01,HR,3.53,3,False,False
5,2026-03-01,HR,3.3,1,False,False
6,2026-03-01,Operations,2.31,3,False,False
7,2026-03-01,Engineering,3.46,2,False,False
8,2026-03-01,Finance,2.69,1,False,False
9,2026-03-01,Sales,2.6,5,False,False
10,2026-03-01,Engineering,3.65,4,False,False
11,2026-03-01,HR,4.34,0,False,False
12,2026-03-01,Operations,4.37,4,False,False
13,2026-03-01,Finance,4.43,2,False,False
14,2026-03-01,Finance,3.33,5,False,False
15,2026-03-01,Finance,3.96,0,False,False
16,2026-03-01,Finance,3.08,0,False,False
17,2026-03-01,HR,3.59,2,False,False
18,2026-03-01,Engineering,2.69,2,False,False
19,2026-03-01,Operations,3.39,3,False,False
20,2026-03-01,HR,3.14,4,False,False
21,2026-03-01,HR,2.56,4,False,False
22,2026-03-01,Sales,2.29,2,False,False
23,2026-03-01,Engineering,3.29,1,False,False
24,2026-03-01,Operations,3.26,2,False,False
25,2026-03-01,Finance,3.14,4,False,False
26,2026-03-01,Finance,3.22,3,False,False
27,2026-03-01,HR,3.26,3,False,False
28,2026-03-01,Operations,3.06,2,False,False
29,2026-03-01,HR,3.66,2,False,False
30,2026-03-01,HR,2.62,5,False,False
31,2026-03-01,HR,4.04,3,False,False
32,2026-03-01,Sales,2.54,1,False,False
33,2026-03-01,Engineering,2.13,6,False,False
34,2026-03-01,HR,2.42,4,False,False
35,2026-03-01,Operations,2.68,2,False,False
36,2026-03-01,Engineering,2.91,2,False,False
37,2026-03-01,Operations,2.86,2,False,False
38,2026-03-01,Operations,2.6,2,False,False
39,2026-03-01,Sales,3.58,1,False,False
40,2026-03-01,Finance,2.73,1,False,False
41,2026-03-01,Engineering,3.77,5,False,False
42,2026-03-01,Finance,2.93,1,False,False
43,2026-03-01,Finance,3.25,3,False,False
44,2026-03-01,Sales,1.69,4,False,False
45,2026-03-01,Engineering,3.35,1,False,False
46,2026-03-01,Operations,1.64,3,False,False
47,2026-03-01,HR,3.05,3,False,False
48,2026-03-01,Operations,3.28,1,False,False
49,2026-03-01,Finance,3.7,3,False,False
50,2026-03-01,Finance,4.02,4,False,False
51,2026-03-01,Finance,3.66,1,False,False
52,2026-03-01,Engineering,3.06,3,False,False
53,2026-03-01,Sales,3.84,2,False,False
54,2026-03-01,HR,2.57,7,False,False
55,2026-03-01,HR,3.52,1,False,False
56,2026-03-01,Engineering,3.83,4,False,False
57,2026-03-01,HR,3.1,3,False,False
58,2026-03-01,Engineering,3.96,1,False,False
59,2026-03-01,Finance,3.81,1,False,False
60,2026-03-01,Finance,2.76,4,False,False
61,2026-03-01,Operations,3.69,2,False,False
62,2026-03-01,Finance,3.2,2,False,False
63,2026-03-01,Sales,3.32,3,False,False
64,2026-03-01,Operations,2.22,3,False,False
65,2026-03-01,HR,2.85,0,False,False
66,2026-03-01,Sales,2.66,1,False,False
67,2026-03-01,Operations,2.93,3,False,False
68,2026-03-01,Sales,2.49,6,False,False
69,2026-03-01,Engineering,3.76,3,False,False
70,2026-03-01,HR,2.41,4,False,False
71,2026-03-01,Finance,3.61,4,False,False
72,2026-03-01,Engineering,3.2,2,False,False
73,2026-03-01,HR,4.09,4,False,False
74,2026-03-01,Engineering,2.16,5,False,False
75,2026-03-01,Finance,3.48,2,False,False
76,2026-03-01,HR,2.98,4,False,False
77,2026-03-01,Sales,3.82,3,False,False
78,2026-03-01,Sales,3.16,3,False,False
79,2026-03-01,HR,3.79,3,False,False
80,2026-03-01,Finance,2.81,6,False,False
81,2026-03-01,Operations,3.56,0,False,False
82,2026-03-01,HR,3.19,3,False,False
83,2026-03-01,Engineering,3.56,2,False,False
84,2026-03-01,Operations,2.44,2,False,False
85,2026-03-01,Finance,3.18,0,False,False
86,2026-03-01,Finance,3.13,5,False,False
87,2026-03-01,Engineering,3.73,3,False,False
88,2026-03-01,Sales,3.6,4,False,False
89,2026-03-01,Finance,3.44,5,False,False
90,2026-03-01,Operations,3.24,1,False,False
91,2026-03-01,HR,3.03,0,False,False
92,2026-03-01,Operations,3.28,4,False,False
93,2026-03-01,Operations,2.1,2,False,False
94,2026-03-01,Sales,3.26,4,False,False
95,2026-03-01,Operations,2.98,1,False,False
96,2026-03-01,Sales,4.22,3,False,False
97,2026-03-01,Sales,4.75,2,False,False
98,2026-03-01,Finance,3.24,2,False,False
99,2026-03-01,Finance,4.2,2,False,False
100,2026-03-01,Engineering,3.56,3,False,False
101,2026-03-01,Operations,2.99,4,False,False
102,2026-03-01,Engineering,4.02,3,False,False
103,2026-03-01,Operations,3.26,0,False,False
104,2026-03-01,Engineering,3.0,1,False,False
105,2026-03-01,Finance,3.4,1,False,False
106,2026-03-01,Finance,2.55,7,False,False
107,2026-03-01,Finance,2.36,3,False,False
108,2026-03-01,Finance,3.73,4,False,False
109,2026-03-01,HR,3.61,2,False,False
110,2026-03-01,Finance,3.19,2,False,False
111,2026-03-01,Sales,3.37,5,False,False
112,2026-03-01,Finance,3.68,2,False,False
113,2026-03-01,HR,3.26,4,False,False
114,2026-03-01,HR,2.62,4,False,False
115,2026-03-01,HR,3.95,1,False,False
116,2026-03-01,HR,3.7,5,False,False
117,2026-03-01,Engineering,3.19,3,False,False
118,2026-03-01,Engineering,3.6,1,False,False
119,2026-03-01,Sales,3.32,3,False,False
120,2026-03-01,Engineering,3.54,3,False,False
121,2026-03-01,HR,3.13,4,False,False
122,2026-03-01,Finance,3.47,3,False,False
123,2026-03-01,Finance,3.07,5,False,False
124,2026-03-01,HR,2.6,3,False,False
125,2026-03-01,Operations,3.5,1,False,False
126,2026-03-01,HR,2.2,2,False,False
127,2026-03-01,Engineering,2.82,1,False,False
128,2026-03-01,Finance,3.66,2,False,False
129,2026-03-01,HR,3.35,1,False,False
130,2026-03-01,Finance,3.69,3,False,False
131,2026-03-01,HR,3.1,3,False,False
132,2026-03-01,HR,2.28,6,False,False
133,2026-03-01,Engineering,3.36,3,False,False
134,2026-03-01,HR,2.9,6,False,False
135,2026-03-01,Finance,2.93,1,False,False
136,2026-03-01,Sales,3.87,3,False,False
137,2026-03-01,Finance,2.71,1,False,False
138,2026-03-01,Engineering,3.29,3,False,False
139,2026-03-01,Sales,2.95,5,False,False
140,2026-03-01,HR,3.73,2,False,False
141,2026-03-01,Operations,3.3,2,False,False
142,2026-03-01,Sales,3.35,3,False,False
143,2026-03-01,Sales,3.51,4,False,False
144,2026-03-01,HR,2.85,2,False,False
145,2026-03-01,Operations,3.19,1,False,False
146,2026-03-01,Operations,3.79,3,False,False
147,2026-03-01,Engineering,3.27,1,False,False
148,2026-03-01,Sales,3.08,3,False,False
149,2026-03-01,Operations,2.47,3,False,False
150,2026-03-01,Engineering,3.2,3,False,False
151,2026-03-01,Operations,2.98,1,False,False
152,2026-03-01,Sales,2.97,0,False,False
153,2026-03-01,Operations,3.52,5,False,False
154,2026-03-01,Sales,3.32,4,False,False
155,2026-03-01,HR,3.71,3,False,False
156,2026-03-01,Finance,3.13,2,False,False
157,2026-03-01,Engineering,3.59,4,False,False
158,2026-03-01,HR,3.14,2,False,False
159,2026-03-01,HR,2.76,7,False,False
160,2026-03-01,Finance,3.62,3,False,False
161,2026-03-01,Operations,1.71,4,False,False
162,2026-03-01,Finance,2.61,3,False,False
163,2026-03-01,HR,2.06,5,False,False
164,2026-03-01,HR,2.78,2,False,False
165,2026-03-01,HR,3.26,4,False,False
166,2026-03-01,Operations,3.55,0,False,False
167,2026-03-01,Sales,2.89,1,False,False
168,2026-03-01,Engineering,4.43,3,False,False
169,2026-03-01,Sales,4.01,2,False,False
170,2026-03-01,Engineering,3.17,3,False,False
171,2026-03-01,Engineering,4.43,1,False,False
172,2026-03-01,Engineering,3.85,1,False,False
173,2026-03-01,Finance,2.99,0,False,False
174,2026-03-01,Finance,3.16,1,False,False
175,2026-03-01,Finance,3.66,0,False,False
176,2026-03-01,HR,3.26,1,False,False
177,2026-03-01,Finance,3.93,2,False,False
178,2026-03-01,Engineering,1.64,7,False,False
179,2026-03-01,Operations,2.32,2,False,False
180,2026-03-01,HR,2.78,3,False,False
181,2026-03-01,Operations,3.37,0,False,False
182,2026-03-01,Engineering,2.77,3,False,False
183,2026-03-01,HR,2.77,3,False,False
184,2026-03-01,Finance,3.22,3,False,False
185,2026-03-01,HR,2.07,1,False,False
186,2026-03-01,HR,4.47,0,False,False
187,2026-03-01,Engineering,4.03,1,False,False
188,2026-03-01,Sales,2.96,2,False,False
189,2026-03-01,Sales,2.86,4,False,False
190,2026-03-01,Sales,3.01,6,False,False
191,2026-03-01,Finance,2.81,5,False,False
192,2026-03-01,Finance,3.52,0,False,False
193,2026-03-01,Finance,3.22,3,True,False
194,2026-03-01,Sales,3.67,1,False,False
195,2026-03-01,Operations,1.83,4,False,False
196,2026-03-01,Engineering,2.93,5,False,False
197,2026-03-01,Sales,3.36,1,False,False
198,2026-03-01,Engineering,3.6,3,False,False
199,2026-03-01,Sales,2.82,2,False,False
200,2026-03-01,Operations,2.0,0,False,False
201,2026-03-01,Sales,3.78,2,False,False
202,2026-03-01,Operations,2.85,5,False,False
203,2026-03-01,HR,3.02,3,False,False
204,2026-03-01,Finance,2.98,1,False,False
205,2026-03-01,HR,2.07,3,False,False
206,2026-03-01,Sales,2.99,2,False,False
207,2026-03-01,Finance,2.91,2,False,False
208,2026-03-01,Operations,3.21,5,False,False
209,2026-03-01,Sales,3.06,2,False,False
210,2026-03-01,Finance,4.07,0,False,False
211,2026-03-01,Sales,3.72,3,False,False
212,2026-03-01,Finance,3.06,4,False,False
213,2026-03-01,Finance,3.85,0,False,False
214,2026-03-01,HR,4.14,2,False,False
215,2026-03-01,Finance,4.46,1,False,False
216,2026-03-01,Sales,2.55,2,False,False
217,2026-03-01,Engineering,2.84,5,False,False
218,2026-03-01,Engineering,4.18,2,False,False
219,2026-03-01,HR,2.21,6,False,False
220,2026-03-01,Operations,2.58,4,False,False
221,2026-03-01,Engineering,2.68,4,False,False
222,2026-03-01,HR,3.64,2,False,False
223,2026-03-01,Finance,3.6,6,False,False
224,2026-03-01,Sales,2.49,5,False,False
225,2026-03-01,Finance,3.18,4,False,False
226,2026-03-01,Sales,2.35,2,False,False
227,2026-03-01,Operations,3.05,6,False,False
228,2026-03-01,HR,3.52,3,False,False
229,2026-03-01,HR,3.15,6,False,False
230,2026-03-01,Engineering,4.03,1,False,False
231,2026-03-01,HR,3.01,3,False,False
232,2026-03-01,Operations,3.04,4,False,False
233,2026-03-01,Engineering,3.36,3,False,False
234,2026-03-01,Finance,2.22,2,False,False
235,2026-03-01,HR,2.11,6,True,False
236,2026-03-01,Finance,2.48,2,False,False
237,2026-03-01,Finance,2.32,4,False,False
238,2026-03-01,HR,2.27,8,False,False
239,2026-03-01,Sales,3.87,4,False,False
240,2026-03-01,Finance,3.46,4,False,False
241,2026-03-01,Engineering,4.5,1,False,False
242,2026-03-01,HR,3.37,2,False,False
243,2026-03-01,Engineering,3.64,4,False,False
244,2026-03-01,Finance,2.62,6,False,False
245,2026-03-01,Finance,4.06,4,False,False
246,2026-03-01,Engineering,3.46,6,False,False
247,2026-03-01,Finance,2.97,3,False,False
248,2026-03-01,HR,3.19,2,False,False
249,2026-03-01,Finance,3.29,0,False,False
250,2026-03-01,Engineering,2.69,3,False,False
251,2026-03-01,Engineering,3.25,4,False,False
252,2026-03-01,HR,2.3,5,False,False
253,2026-03-01,Engineering,3.01,3,True,False
254,2026-03-01,Sales,3.89,1,False,False
255,2026-03-01,Finance,2.98,4,False,False
256,2026-03-01,Engineering,3.51,1,False,False
257,2026-03-01,Finance,3.9,3,False,False
258,2026-03-01,Engineering,3.54,4,False,False
259,2026-03-01,Engineering,3.63,2,False,False
260,2026-03-01,HR,3.97,2,False,False
261,2026-03-01,Finance,2.33,0,False,False
262,2026-03-01,Engineering,4.04,1,False,False
263,2026-03-01,Sales,3.25,2,False,False
264,2026-03-01,Operations,4.18,0,False,False
265,2026-03-01,Operations,2.93,1,False,False
266,2026-03-01,HR,3.13,3,False,False
267,2026-03-01,HR,2.36,5,False,False
268,2026-03-01,Sales,2.81,3,False,False
269,2026-03-01,Finance,2.05,3,False,False
270,2026-03-01,HR,3.56,1,False,False
271,2026-03-01,Sales,4.12,2,False,False
272,2026-03-01,Engineering,3.47,1,False,False
273,2026-03-01,Engineering,3.08,3,False,False
274,2026-03-01,Operations,3.11,3,False,False
275,2026-03-01,HR,3.23,2,False,False
276,2026-03-01,HR,3.73,5,False,False
277,2026-03-01,HR,3.1,2,False,False
278,2026-03-01,Finance,3.71,1,False,False
279,2026-03-01,Engineering,3.07,3,False,False
280,2026-03-01,Engineering,4.12,2,False,False
281,2026-03-01,Sales,3.57,1,False,False
282,2026-03-01,HR,3.62,4,False,False
283,2026-03-01,Finance,2.63,3,False,False
284,2026-03-01,HR,2.51,4,False,False
285,2026-03-01,HR,2.75,3,False,False
286,2026-03-01,Operations,2.65,3,False,False
287,2026-03-01,Engineering,3.11,5,False,False
288,2026-03-01,HR,3.42,4,False,False
289,2026-03-01,HR,3.49,1,False,False
290,2026-03-01,HR,3.4,1,False,False
291,2026-03-01,Operations,3.61,2,False,False
292,2026-03-01,Sales,2.82,1,False,False
293,2026-03-01,Operations,3.63,2,False,False
294,2026-03-01,Sales,3.13,1,False,False
295,2026-03-01,HR,3.13,4,False,False
296,2026-03-01,HR,2.63,1,False,False
297,2026-03-01,Operations,4.19,2,False,False
298,2026-03-01,HR,3.28,3,False,False
299,2026-03-01,Sales,2.8,5,False,False
300,2026-03-01,Engineering,3.83,2,False,False
301,2026-03-01,Sales,1.52,4,False,False
302,2026-03-01,Operations,1.87,3,False,False
303,2026-03-01,Engineering,3.87,2,False,False
304,2026-03-01,Operations,3.51,2,False,False
305,2026-03-01,HR,3.47,3,False,False
306,2026-03-01,Engineering,2.93,2,False,False
307,2026-03-01,Sales,3.27,1,False,False
308,2026-03-01,HR,3.62,1,False,False
309,2026-03-01,Sales,3.19,2,False,False
310,2026-03-01,Engineering,3.77,3,False,False
311,2026-03-01,Finance,2.37,1,False,False
312,2026-03-01,Finance,3.45,2,False,False
313,2026-03-01,Engineering,2.56,1,False,False
314,2026-03-01,Sales,3.1,4,False,False
315,2026-03-01,Sales,3.91,0,False,False
316,2026-03-01,Finance,3.02,0,False,False
317,2026-03-01,Finance,2.49,4,False,False
318,2026-03-01,Finance,2.22,7,False,False
319,2026-03-01,Operations,2.77,5,False,False
320,2026-03-01,Finance,3.71,3,False,False
321,2026-03-01,Sales,1.37,6,False,False
322,2026-03-01,Engineering,3.92,1,False,False
323,2026-03-01,Finance,3.28,2,False,False
324,2026-03-01,Operations,3.07,1,False,False
325,2026-03-01,Operations,1.88,1,False,False
326,2026-03-01,Sales,2.28,3,False,False
327,2026-03-01,Sales,3.79,3,False,False
328,2026-03-01,Engineering,2.26,0,False,False
329,2026-03-01,Engineering,3.7,1,False,False
330,2026-03-01,HR,1.82,6,False,False
331,2026-03-01,HR,3.28,2,False,False
332,2026-03-01,Sales,2.36,5,False,False
333,2026-03-01,Sales,3.23,5,False,False
334,2026-03-01,Operations,2.91,3,False,False
335,2026-03-01,HR,4.15,1,False,False
336,2026-03-01,Operations,3.18,2,False,False
337,2026-03-01,Operations,3.67,0,False,False
338,2026-03-01,Sales,2.19,2,False,False
339,2026-03-01,Sales,3.33,2,False,False
340,2026-03-01,Operations,3.16,0,False,False
341,2026-03-01,Finance,2.75,6,False,False
342,2026-03-01,Sales,3.29,5,False,False
343,2026-03-01,Finance,2.6,4,False,False
344,2026-03-01,HR,2.49,2,False,False
345,2026-03-01,Operations,3.23,4,False,False
346,2026-03-01,Sales,2.74,3,False,False
347,2026-03-01,Operations,1.93,4,False,False
348,2026-03-01,Operations,2.71,4,False,False
349,2026-03-01,Engineering,3.68,2,False,False
350,2026-03-01,Engineering,2.34,3,False,False
351,2026-03-01,HR,2.93,4,False,False
352,2026-03-01,Engineering,4.05,1,False,False
353,2026-03-01,Sales,3.76,5,False,False
354,2026-03-01,HR,2.99,4,False,False
355,2026-03-01,Operations,3.67,2,False,False
356,2026-03-01,Operations,3.64,2,False,False
357,2026-03-01,Engineering,3.38,1,False,False
358,2026-03-01,Operations,4.07,2,False,False
359,2026-03-01,Engineering,3.5,3,False,False
360,2026-03-01,Finance,3.17,6,False,False
361,2026-03-01,Operations,3.74,2,False,False
362,2026-03-01,Operations,3.76,5,False,False
363,2026-03-01,Sales,2.49,5,False,False
364,2026-03-01,Operations,2.93,5,False,False
365,2026-03-01,Engineering,4.98,1,False,False
366,2026-03-01,HR,3.61,4,False,False
367,2026-03-01,HR,3.13,4,False,False
368,2026-03-01,Sales,4.04,1,False,False
369,2026-03-01,Engineering,3.23,2,False,False
370,2026-03-01,Finance,2.65,4,False,False
371,2026-03-01,Sales,3.33,1,False,False
372,2026-03-01,Finance,2.2,10,False,False
373,2026-03-01,HR,2.86,4,False,False
374,2026-03-01,Sales,3.61,2,False,False
375,2026-03-01,Operations,3.59,0,False,False
376,2026-03-01,Engineering,3.26,3,False,False
377,2026-03-01,Finance,3.0,1,False,False
378,2026-03-01,Finance,3.09,2,False,False
379,2026-03-01,Sales,3.01,3,False,False
380,2026-03-01,Sales,3.16,2,False,False
381,2026-03-01,Engineering,3.37,4,False,False
382,2026-03-01,Operations,2.59,1,False,False
383,2026-03-01,Operations,3.48,2,False,False
384,2026-03-01,Sales,2.69,2,False,False
385,2026-03-01,Engineering,3.94,2,False,False
386,2026-03-01,Engineering,2.89,4,False,False
387,2026-03-01,Engineering,3.44,1,False,False
